Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
Female,Yes,37,No,Entertainment,1.0,Average,2.0,Cat_4,D
Male,Yes,70,No,Lawyer,0.0,High,2.0,Cat_6,B
Male,Yes,78,No,Entertainment,0.0,Low,2.0,Cat_6,D
Male,No,19,No,,9.0,Low,3.0,Cat_4,D
Female,No,38,Yes,Artist,8.0,Low,8.0,Cat_2,B
Male,No,19,No,Entertainment,0.0,Low,3.0,Cat_6,C
Female,Yes,28,No,Doctor,9.0,Low,1.0,Cat_7,A
Female,Yes,73,No,Executive,0.0,Low,3.0,Cat_4,B
Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,A
Male,No,21,No,Healthcare,7.0,Low,4.0,Cat_3,D
Male,Yes,79,No,Lawyer,0.0,High,2.0,Cat_6,B
Male,No,20,No,Healthcare,0.0,Low,,Cat_6,D
Male,No,59,No,Entertainment,,Low,1.0,Cat_3,A
Male,Yes,42,Yes,Artist,0.0,Average,3.0,Cat_6,B
Male,Yes,55,Yes,Homemaker,0.0,Low,4.0,Cat_6,B
Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6,A
Male,Yes,48,Yes,Entertainment,1.0,Low,,Cat_4,B
Male,Yes,72,Yes,Executive,1.0,High,4.0,Cat_6,C
Male,Yes,52,No,Artist,,Average,6.0,Cat_6,B
Female,No,25,Yes,,8.0,Low,1.0,Cat_6,D
Male,Yes,56,Yes,Artist,0.0,Low,2.0,Cat_6,B
Male,Yes,80,No,Lawyer,,High,2.0,Cat_6,C
Male,Yes,83,No,Executive,0.0,Low,7.0,Cat_6,D
Male,Yes,48,Yes,Artist,1.0,Average,2.0,,B
Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4,A
Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4,B
Female,Yes,83,No,Lawyer,1.0,High,2.0,Cat_6,C
Female,Yes,38,No,Engineer,1.0,Low,1.0,Cat_4,A
Male,No,29,Yes,Healthcare,3.0,Low,3.0,Cat_4,D
Male,Yes,50,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
Female,Yes,52,No,Engineer,6.0,Average,4.0,Cat_4,B
Male,Yes,67,No,Lawyer,,High,2.0,Cat_6,A
Male,No,33,Yes,Entertainment,1.0,Low,8.0,Cat_4,C
Male,Yes,36,No,Executive,1.0,High,6.0,Cat_4,D
Male,Yes,65,No,Entertainment,7.0,Average,4.0,Cat_4,D
Female,No,25,No,Marketing,1.0,Low,9.0,Cat_5,D
Male,Yes,27,No,Entertainment,4.0,Low,4.0,Cat_3,B
Male,Yes,22,No,Doctor,1.0,Low,4.0,Cat_6,A
Male,Yes,51,No,Engineer,0.0,Average,3.0,Cat_6,D
Female,No,42,Yes,Entertainment,1.0,Low,1.0,Cat_6,D
Male,Yes,46,Yes,Artist,,Average,4.0,Cat_6,C
Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_3,D
Male,Yes,80,Yes,Lawyer,0.0,High,2.0,Cat_6,C
Female,Yes,40,Yes,Entertainment,12.0,Low,6.0,Cat_6,A
Female,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6,C
Female,No,55,Yes,Artist,3.0,Low,1.0,Cat_6,A
Male,Yes,36,Yes,Entertainment,1.0,Low,3.0,Cat_3,A
Male,Yes,41,Yes,Artist,12.0,Average,2.0,Cat_6,B
Female,No,32,Yes,Artist,0.0,Low,3.0,Cat_6,B
Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_2,D
Male,No,30,No,Healthcare,0.0,Low,2.0,Cat_4,B
Female,Yes,79,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
Male,Yes,65,Yes,Artist,0.0,Average,4.0,Cat_2,B
Male,Yes,49,Yes,Executive,0.0,High,4.0,Cat_6,A
Male,Yes,53,Yes,Artist,1.0,Average,4.0,Cat_2,C
Male,No,20,No,Healthcare,8.0,Low,5.0,Cat_6,D
Female,Yes,78,No,Lawyer,1.0,High,2.0,Cat_6,B
Male,No,32,Yes,Doctor,6.0,Low,5.0,Cat_6,D
Male,No,23,No,Healthcare,3.0,Low,2.0,Cat_4,D
Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C
Female,No,30,No,Engineer,0.0,Low,3.0,Cat_6,B
Male,Yes,45,Yes,Entertainment,0.0,Low,4.0,Cat_2,C
Male,Yes,25,No,Healthcare,1.0,Average,2.0,Cat_6,D
Female,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D
Female,Yes,28,,Homemaker,6.0,Average,3.0,Cat_3,C
Female,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_7,D
Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_2,D
Female,No,27,No,Doctor,1.0,Low,,,A
Female,No,26,Yes,Healthcare,0.0,Low,4.0,Cat_2,A
Male,Yes,55,No,Artist,0.0,Average,2.0,Cat_6,C
Female,Yes,41,No,Engineer,8.0,Average,3.0,Cat_6,C
Male,No,25,No,Healthcare,0.0,Low,4.0,Cat_6,D
Female,Yes,67,Yes,Artist,1.0,Average,2.0,Cat_6,B
Female,Yes,25,No,Engineer,,Average,2.0,Cat_6,D
Male,Yes,87,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
Male,Yes,26,No,Doctor,9.0,Low,6.0,Cat_6,D
Female,Yes,37,Yes,Artist,4.0,Low,1.0,Cat_3,A
Male,No,42,Yes,Doctor,1.0,Low,1.0,Cat_6,A
Female,No,31,Yes,Healthcare,6.0,Low,4.0,Cat_2,D
Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,D
Male,Yes,51,Yes,Entertainment,,High,4.0,Cat_6,D
Female,Yes,88,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
Male,No,33,Yes,Healthcare,8.0,Low,4.0,Cat_2,D
Female,No,55,Yes,Artist,1.0,Low,1.0,Cat_6,A
Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,D
Female,No,39,Yes,Engineer,1.0,Low,3.0,Cat_6,B
Male,Yes,62,Yes,Artist,0.0,Low,3.0,Cat_6,C
Female,Yes,37,No,Homemaker,13.0,Average,3.0,Cat_6,A
Female,No,26,Yes,Homemaker,9.0,Low,1.0,Cat_2,D
Male,No,27,Yes,Artist,9.0,Low,2.0,Cat_3,D
Male,No,29,Yes,Healthcare,1.0,Low,4.0,Cat_2,D
Female,No,31,Yes,Entertainment,1.0,Low,1.0,Cat_6,B
Male,Yes,40,Yes,Entertainment,9.0,Average,5.0,Cat_6,B
Male,Yes,56,Yes,Entertainment,0.0,Low,2.0,Cat_3,C
Female,Yes,45,Yes,Artist,1.0,High,5.0,Cat_6,C
Female,No,40,Yes,Entertainment,5.0,Low,1.0,Cat_3,A
Male,No,30,Yes,Healthcare,9.0,Low,3.0,Cat_6,D
Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,C
Female,Yes,39,Yes,Healthcare,8.0,High,2.0,Cat_1,D
Female,Yes,65,No,Lawyer,0.0,High,9.0,Cat_4,A
Male,No,40,Yes,Artist,0.0,Low,1.0,Cat_6,B
Male,Yes,36,No,Engineer,,Average,,Cat_3,D
Female,No,18,No,Healthcare,3.0,Low,4.0,Cat_4,D
Male,Yes,73,Yes,Executive,1.0,High,2.0,Cat_6,B
Female,Yes,67,No,Engineer,,Average,4.0,Cat_4,A
Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
Male,Yes,38,Yes,Artist,4.0,Average,3.0,Cat_6,B
Male,No,18,No,Healthcare,0.0,Low,5.0,Cat_6,D
Male,No,19,No,,9.0,Low,4.0,Cat_4,D
Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_4,D
Female,Yes,39,Yes,Artist,9.0,Low,,Cat_4,D
Female,No,26,No,Engineer,5.0,Low,2.0,Cat_6,A
Male,Yes,58,Yes,Artist,7.0,Low,2.0,Cat_6,B
Female,No,28,Yes,Artist,1.0,Low,2.0,Cat_6,C
Female,Yes,53,Yes,Artist,1.0,Average,2.0,Cat_7,C
Male,No,18,No,Doctor,4.0,Low,2.0,Cat_6,A
Male,Yes,49,Yes,Entertainment,7.0,Average,4.0,Cat_6,C
Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
Male,No,20,No,Doctor,0.0,Low,4.0,Cat_6,D
Male,Yes,55,Yes,Artist,2.0,Low,2.0,Cat_6,B
Female,No,32,Yes,Engineer,0.0,Low,3.0,Cat_6,D
Male,No,27,No,Healthcare,10.0,Low,4.0,Cat_6,C
Male,Yes,72,Yes,Executive,1.0,High,5.0,Cat_6,A
Female,No,59,Yes,Artist,1.0,Low,1.0,Cat_6,C
Female,Yes,35,Yes,Artist,0.0,Low,3.0,Cat_6,A
Female,No,32,Yes,Engineer,9.0,Low,1.0,Cat_6,A
Female,Yes,28,Yes,Healthcare,10.0,High,2.0,Cat_6,D
Male,Yes,19,No,Entertainment,1.0,Low,2.0,Cat_6,A
Male,Yes,52,Yes,Artist,2.0,High,1.0,Cat_4,D
Male,No,29,No,Doctor,1.0,Low,3.0,Cat_6,D
Female,Yes,51,Yes,Homemaker,12.0,Average,4.0,Cat_3,B
Male,No,27,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
Female,No,47,Yes,Entertainment,0.0,Low,1.0,Cat_3,A
Male,Yes,61,No,Entertainment,1.0,Low,1.0,Cat_2,A
Female,Yes,75,No,Lawyer,0.0,High,2.0,Cat_6,D
Male,No,19,No,Healthcare,1.0,Low,1.0,Cat_6,D
Male,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_5,C
Male,Yes,59,Yes,Artist,3.0,Average,2.0,Cat_6,B
Male,Yes,42,No,Homemaker,8.0,Low,1.0,Cat_6,A
Female,No,86,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
Male,No,33,Yes,Entertainment,9.0,Low,4.0,Cat_3,C
Female,Yes,37,Yes,Artist,,High,2.0,Cat_6,A
Male,Yes,49,No,Executive,3.0,High,5.0,Cat_7,B
Male,Yes,52,Yes,Entertainment,,Average,3.0,Cat_6,B
Male,No,41,Yes,Artist,,Low,3.0,Cat_6,C
Male,No,26,Yes,Healthcare,1.0,Low,,Cat_5,D
Male,No,23,No,Doctor,1.0,Low,5.0,Cat_6,D
Male,No,35,No,Doctor,1.0,Low,3.0,Cat_3,D
Male,Yes,37,Yes,Artist,2.0,Average,2.0,Cat_6,C
Male,Yes,43,Yes,Entertainment,7.0,Low,2.0,Cat_6,A
Male,Yes,50,No,Engineer,1.0,Low,2.0,Cat_6,D
Female,No,50,No,Engineer,1.0,Low,1.0,Cat_6,A
Female,No,26,No,Healthcare,3.0,Low,,Cat_6,D
Female,No,20,No,Healthcare,8.0,Low,3.0,Cat_1,D
Female,Yes,31,No,Homemaker,9.0,Average,2.0,Cat_6,A
Female,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_2,A
Male,Yes,41,No,Executive,1.0,Average,5.0,Cat_4,B
Male,Yes,84,No,Lawyer,1.0,Low,1.0,Cat_6,A
Female,No,22,,Healthcare,8.0,Low,5.0,Cat_4,D
Male,Yes,57,No,,1.0,Low,5.0,Cat_4,D
Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_3,D
Female,Yes,69,No,Lawyer,0.0,Low,1.0,Cat_3,D
Female,Yes,68,Yes,Artist,4.0,Low,2.0,Cat_6,B
Female,No,30,No,Healthcare,8.0,Low,4.0,Cat_4,B
Female,No,26,Yes,Doctor,1.0,Low,1.0,Cat_6,D
Male,Yes,79,,Lawyer,1.0,Low,1.0,Cat_6,D
Male,Yes,32,Yes,Doctor,0.0,Low,,,D
Female,No,36,Yes,Artist,1.0,Low,1.0,Cat_6,C
Male,No,18,No,Entertainment,0.0,Low,5.0,Cat_6,C
Male,No,30,Yes,Healthcare,8.0,Low,4.0,Cat_7,D
Female,No,46,Yes,Artist,9.0,Low,1.0,Cat_6,B
Male,Yes,33,Yes,,0.0,Low,2.0,Cat_3,D
Male,No,19,No,Healthcare,2.0,Low,5.0,Cat_2,D
Male,No,33,Yes,Entertainment,0.0,Low,4.0,Cat_6,C
Female,Yes,65,Yes,Artist,13.0,Low,1.0,Cat_6,B
Male,Yes,26,Yes,Artist,6.0,Average,2.0,Cat_6,A
Female,No,30,Yes,Homemaker,6.0,Low,1.0,Cat_6,D
Female,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_6,D
Female,Yes,27,Yes,Engineer,0.0,Average,4.0,Cat_7,A
Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
Male,Yes,77,No,Lawyer,1.0,Low,2.0,Cat_4,D
Female,No,20,No,Engineer,0.0,Low,4.0,Cat_6,D
Female,No,27,Yes,Homemaker,6.0,Low,7.0,Cat_6,B
Male,Yes,78,,Lawyer,,Low,,Cat_3,C
Female,Yes,51,Yes,Doctor,1.0,Average,4.0,Cat_6,B
Male,No,18,No,Healthcare,13.0,Low,4.0,Cat_6,D
Female,Yes,63,Yes,Artist,5.0,Low,1.0,Cat_3,C
Male,Yes,36,Yes,Engineer,1.0,Average,3.0,Cat_4,B
Male,Yes,43,Yes,Executive,1.0,High,4.0,Cat_6,B
Male,Yes,46,Yes,Executive,0.0,High,4.0,Cat_6,C
Male,No,51,Yes,Artist,0.0,Low,3.0,Cat_6,B
Male,No,43,Yes,Engineer,0.0,Low,1.0,Cat_6,A
Female,Yes,43,Yes,Artist,0.0,Average,2.0,Cat_6,C
Female,No,37,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
Female,Yes,63,No,Artist,0.0,Average,5.0,Cat_6,C
Male,No,30,No,Doctor,,Low,5.0,Cat_6,D
Female,Yes,37,Yes,Entertainment,5.0,Average,2.0,Cat_3,B
Male,Yes,53,No,Artist,8.0,Average,3.0,Cat_6,B
Female,Yes,26,Yes,Healthcare,6.0,High,7.0,Cat_2,D
Male,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_6,C
Male,Yes,41,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
Male,Yes,66,Yes,Artist,2.0,Low,1.0,Cat_6,C
Male,Yes,80,Yes,Lawyer,,Low,1.0,Cat_6,D
Female,Yes,37,No,Engineer,0.0,Average,5.0,Cat_2,B
Female,Yes,42,No,Artist,1.0,High,4.0,Cat_6,B
Female,No,38,Yes,Artist,1.0,Low,2.0,Cat_6,C
Female,No,53,No,Lawyer,1.0,Low,1.0,Cat_6,D
Male,No,33,No,Executive,5.0,Low,2.0,Cat_6,A
Female,Yes,52,No,,7.0,Average,7.0,Cat_4,A
Male,Yes,33,No,Executive,,High,4.0,Cat_6,B
Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,D
Male,Yes,53,Yes,Artist,,Average,3.0,Cat_6,A
Male,Yes,50,Yes,Doctor,0.0,Average,8.0,Cat_6,C
Female,No,26,No,Engineer,0.0,Low,2.0,Cat_6,D
Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
Female,Yes,53,Yes,Executive,0.0,High,4.0,Cat_6,C
Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_7,C
Male,Yes,48,Yes,Executive,0.0,High,3.0,Cat_2,C
Male,Yes,56,No,Executive,0.0,High,4.0,Cat_6,B
Female,No,66,Yes,Artist,0.0,Low,1.0,Cat_6,D
Male,Yes,35,No,Entertainment,8.0,Average,4.0,Cat_6,A
Male,Yes,50,No,Entertainment,0.0,Low,2.0,Cat_6,A
Female,Yes,51,Yes,Artist,3.0,Low,2.0,Cat_3,B
Female,No,30,No,Healthcare,8.0,Low,3.0,Cat_4,D
Male,No,30,No,Executive,1.0,Low,4.0,Cat_4,D
Female,No,50,Yes,Artist,9.0,Low,1.0,Cat_6,B
Male,Yes,61,Yes,Artist,,Low,1.0,Cat_6,B
Male,No,19,No,Healthcare,0.0,Low,5.0,Cat_6,D
Female,No,22,No,Doctor,0.0,Low,2.0,Cat_4,D
Female,No,35,Yes,Healthcare,9.0,Low,1.0,Cat_6,D
Female,Yes,47,Yes,Engineer,0.0,Low,4.0,Cat_6,B
Male,No,32,No,Doctor,12.0,Low,4.0,Cat_6,D
Male,Yes,33,No,Healthcare,11.0,High,2.0,Cat_6,D
Female,No,25,Yes,Healthcare,,Low,2.0,Cat_4,A
Female,No,28,No,Healthcare,1.0,Low,4.0,Cat_6,B
Male,No,32,No,Homemaker,,Low,2.0,Cat_4,B
Female,Yes,50,Yes,Healthcare,1.0,High,6.0,Cat_5,C
Female,Yes,37,Yes,Engineer,,Average,3.0,Cat_6,B
Male,No,53,Yes,Artist,1.0,Low,1.0,Cat_6,B
Female,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_3,A
Male,Yes,72,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
Male,Yes,60,Yes,Executive,0.0,High,3.0,Cat_6,B
Male,No,48,Yes,Artist,4.0,Low,1.0,Cat_6,C
Female,No,32,No,Healthcare,1.0,Low,4.0,Cat_6,D
Male,No,48,Yes,Entertainment,1.0,Low,2.0,Cat_3,A
Female,No,33,Yes,Entertainment,0.0,Low,1.0,Cat_7,B
Female,Yes,26,No,Engineer,7.0,Low,2.0,Cat_6,A
Female,Yes,38,Yes,Artist,1.0,Average,4.0,Cat_3,C
Female,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_4,C
Female,No,41,Yes,Entertainment,1.0,Low,,Cat_6,D
Female,Yes,43,Yes,Engineer,0.0,High,4.0,Cat_3,A
Female,Yes,51,Yes,Artist,0.0,Average,2.0,Cat_2,C
Female,Yes,47,Yes,Artist,7.0,Average,2.0,Cat_6,C
Male,No,28,Yes,Artist,1.0,Low,3.0,Cat_4,D
Male,No,20,No,Healthcare,1.0,Low,2.0,Cat_6,D
Female,Yes,38,No,Artist,0.0,Low,3.0,Cat_6,C
Male,Yes,57,Yes,Executive,1.0,High,3.0,Cat_6,C
Female,Yes,28,No,Engineer,1.0,Average,2.0,Cat_4,A
Male,No,39,Yes,Artist,1.0,Low,1.0,Cat_6,B
Male,Yes,89,Yes,Marketing,1.0,High,2.0,Cat_6,C
Female,Yes,81,Yes,Lawyer,0.0,Average,2.0,Cat_6,A
Male,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_2,D
Male,Yes,32,Yes,Artist,5.0,Average,2.0,Cat_3,A
Male,,79,No,Lawyer,0.0,Low,1.0,Cat_3,A
Female,Yes,41,Yes,Artist,1.0,Average,3.0,Cat_6,B
Male,Yes,43,Yes,Artist,9.0,Average,2.0,Cat_2,C
Female,Yes,68,No,Doctor,8.0,Average,2.0,Cat_6,C
Female,Yes,58,Yes,Artist,7.0,Low,2.0,Cat_6,C
Male,Yes,51,Yes,Entertainment,1.0,Average,5.0,Cat_6,B
Male,Yes,47,Yes,Artist,0.0,Low,2.0,Cat_6,C
Female,Yes,55,Yes,Homemaker,13.0,Average,3.0,Cat_5,B
Female,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,A
Female,No,33,Yes,Healthcare,1.0,Low,5.0,Cat_2,B
Female,Yes,62,Yes,Artist,9.0,Low,1.0,Cat_6,B
Male,Yes,51,No,Executive,0.0,High,4.0,Cat_7,B
Male,No,29,Yes,Entertainment,8.0,Low,3.0,Cat_6,D
Female,No,48,Yes,Artist,4.0,Low,1.0,Cat_6,C
Male,No,41,No,Engineer,9.0,Low,7.0,Cat_4,C
Male,No,42,Yes,Healthcare,9.0,Low,1.0,Cat_3,D
Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,D
Female,Yes,60,Yes,Artist,0.0,Average,4.0,Cat_6,C
Female,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6,B
Male,No,25,Yes,Entertainment,9.0,Low,1.0,Cat_2,A
Female,Yes,57,Yes,Doctor,1.0,Average,4.0,Cat_6,C
Female,Yes,40,Yes,Engineer,8.0,Average,4.0,Cat_4,D
Male,Yes,35,No,Doctor,9.0,Low,2.0,Cat_6,B
Female,Yes,31,Yes,Engineer,1.0,Low,2.0,Cat_6,A
Female,Yes,78,No,Lawyer,1.0,Low,1.0,Cat_5,A
Female,No,41,Yes,Artist,9.0,Low,1.0,Cat_6,B
Male,Yes,57,Yes,Artist,0.0,Average,3.0,Cat_2,D
Female,Yes,41,Yes,Marketing,9.0,Low,3.0,Cat_6,B
Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_6,C
Male,No,40,No,Engineer,1.0,Low,2.0,Cat_6,A
Male,Yes,89,Yes,Lawyer,0.0,Low,2.0,Cat_6,B
Male,Yes,61,Yes,Executive,0.0,High,2.0,Cat_6,C
Female,Yes,38,No,Entertainment,3.0,Average,3.0,Cat_6,B
Female,Yes,58,Yes,Doctor,5.0,Average,3.0,Cat_2,D
Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_1,C
Female,No,22,No,Engineer,,Low,3.0,Cat_6,D
Male,Yes,39,Yes,Entertainment,6.0,Average,2.0,Cat_6,C
Female,Yes,58,Yes,Engineer,1.0,Average,4.0,Cat_6,B
Female,Yes,38,Yes,Artist,8.0,Average,2.0,Cat_6,B
Male,Yes,28,No,Artist,1.0,Average,2.0,Cat_3,A
Female,Yes,35,Yes,Artist,7.0,High,4.0,Cat_7,B
Female,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_6,C
Male,Yes,30,No,Executive,4.0,High,4.0,Cat_3,D
Male,Yes,55,No,Entertainment,1.0,Low,,Cat_4,A
Female,Yes,57,Yes,Artist,,Low,1.0,Cat_6,B
Female,,22,No,Healthcare,0.0,Low,6.0,Cat_2,D
Male,Yes,63,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
Female,No,42,Yes,Executive,,Low,1.0,Cat_4,B
Male,Yes,27,Yes,Healthcare,4.0,High,3.0,Cat_6,B
Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_3,A
Male,Yes,69,No,Executive,0.0,High,4.0,Cat_3,B
Male,Yes,67,Yes,Executive,1.0,Low,,Cat_7,B
Male,Yes,72,Yes,Marketing,0.0,Low,1.0,Cat_6,A
Female,Yes,89,Yes,Lawyer,1.0,Low,,Cat_6,A
Male,Yes,26,Yes,Executive,0.0,Low,3.0,Cat_6,D
Female,No,53,Yes,Artist,9.0,Low,1.0,Cat_6,B
Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6,B
Female,No,28,No,Artist,1.0,Low,5.0,Cat_1,A
Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_6,C
Male,Yes,43,Yes,Executive,,High,4.0,Cat_6,B
Male,Yes,38,No,Artist,8.0,High,5.0,Cat_6,A
Female,Yes,27,No,Homemaker,9.0,Average,2.0,Cat_6,A
Male,No,18,No,Healthcare,5.0,Low,4.0,Cat_2,D
Male,Yes,59,Yes,Entertainment,1.0,Low,3.0,Cat_6,B
Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_1,D
Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_2,D
Female,Yes,35,Yes,Artist,0.0,Low,2.0,Cat_6,B
Male,Yes,51,Yes,Artist,5.0,Average,4.0,Cat_6,C
Female,No,22,No,Healthcare,8.0,Low,6.0,Cat_6,D
Male,Yes,49,No,Executive,,High,3.0,Cat_6,B
Female,Yes,42,Yes,Artist,,Low,,Cat_4,B
Male,No,32,No,Entertainment,1.0,Low,3.0,Cat_7,D
Male,No,55,No,Lawyer,,Low,1.0,Cat_1,D
Male,No,31,Yes,Entertainment,,Low,,Cat_5,A
Female,Yes,36,Yes,Doctor,7.0,Average,2.0,Cat_6,C
Male,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
Male,No,18,No,Healthcare,0.0,Low,4.0,Cat_4,D
Female,No,31,Yes,Healthcare,4.0,Low,3.0,Cat_6,B
Male,Yes,53,Yes,Artist,0.0,High,7.0,Cat_4,D
Female,No,42,Yes,Engineer,8.0,Low,3.0,Cat_4,A
Male,No,75,No,Lawyer,,Low,2.0,Cat_6,A
Male,No,30,Yes,Artist,7.0,Low,3.0,Cat_6,D
Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,D
Male,Yes,67,No,Lawyer,,Low,,Cat_6,D
Male,Yes,46,Yes,Entertainment,1.0,Low,2.0,Cat_3,C
Male,Yes,51,Yes,Engineer,1.0,Low,2.0,Cat_6,B
Female,No,32,No,Engineer,1.0,Low,9.0,Cat_4,D
Female,,53,No,Artist,9.0,Low,2.0,Cat_6,B
Female,No,46,Yes,Artist,5.0,Low,1.0,Cat_2,B
Female,No,45,Yes,Artist,3.0,Low,1.0,Cat_6,A
Male,Yes,50,Yes,Executive,1.0,Average,3.0,Cat_6,B
Female,Yes,36,No,Engineer,1.0,Low,3.0,Cat_4,A
Female,No,40,Yes,Artist,8.0,Low,1.0,Cat_6,B
Female,Yes,40,Yes,Artist,,Low,2.0,Cat_6,D
Male,Yes,43,No,Artist,1.0,High,9.0,Cat_4,B
Male,No,19,No,Healthcare,8.0,Low,5.0,Cat_4,D
Male,Yes,42,No,Entertainment,6.0,Average,2.0,Cat_2,A
Male,No,29,Yes,Healthcare,1.0,Low,1.0,Cat_2,D
Female,Yes,37,Yes,Doctor,9.0,Average,2.0,Cat_6,C
Female,No,38,No,Artist,14.0,Low,1.0,Cat_6,A
Female,Yes,79,Yes,Lawyer,0.0,Low,1.0,Cat_3,A
Male,No,25,No,Entertainment,2.0,Low,7.0,Cat_6,D
Female,No,29,No,Marketing,1.0,Low,5.0,Cat_3,D
Female,No,33,Yes,Homemaker,1.0,Low,1.0,Cat_3,A
Female,No,26,No,Healthcare,,Low,6.0,Cat_7,D
Male,No,26,No,Doctor,1.0,Low,4.0,Cat_6,D
Female,Yes,38,Yes,Artist,9.0,Average,2.0,Cat_6,C
Male,Yes,63,Yes,Artist,1.0,Average,,Cat_6,C
Female,No,60,Yes,Artist,1.0,Low,3.0,Cat_6,C
Female,No,33,No,Engineer,0.0,Low,7.0,Cat_4,A
Female,Yes,71,Yes,Lawyer,1.0,Low,1.0,Cat_3,A
Male,Yes,45,Yes,Artist,,Low,2.0,Cat_6,A
Female,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_4,B
Female,Yes,31,Yes,Artist,0.0,Average,2.0,Cat_4,A
Female,No,26,Yes,Healthcare,8.0,Low,1.0,Cat_6,D
Female,Yes,42,Yes,Engineer,1.0,Low,1.0,Cat_6,B
Female,No,35,No,Artist,13.0,Low,1.0,Cat_6,A
Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
Male,No,25,Yes,Healthcare,4.0,Low,5.0,Cat_4,D
Female,No,23,No,Entertainment,0.0,Low,2.0,Cat_2,D
Male,Yes,53,Yes,Artist,0.0,Average,5.0,Cat_6,C
Female,No,49,Yes,Doctor,,Low,2.0,Cat_6,D
Female,No,35,Yes,Doctor,1.0,Low,1.0,Cat_3,B
Male,Yes,60,Yes,Executive,5.0,High,3.0,Cat_6,C
Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
Female,,31,No,Healthcare,0.0,Low,4.0,Cat_6,C
Male,No,18,No,Marketing,2.0,Low,2.0,Cat_3,D
Male,Yes,38,Yes,Doctor,0.0,High,4.0,Cat_7,A
Male,No,39,Yes,Artist,8.0,Low,2.0,Cat_3,A
Female,No,45,No,Marketing,1.0,Low,1.0,Cat_6,D
Male,No,28,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
Male,Yes,65,Yes,Lawyer,0.0,High,2.0,Cat_6,B
Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_7,C
Male,Yes,48,No,Entertainment,1.0,Average,3.0,Cat_6,B
Female,Yes,52,Yes,Engineer,7.0,High,4.0,Cat_6,C
Female,No,26,Yes,Healthcare,,Low,1.0,Cat_6,D
Female,,43,Yes,Engineer,1.0,Low,1.0,Cat_6,A
