age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
46,entrepreneur,divorced,tertiary,no,148,yes,no,cellular,61,3,350,5,other,no
38,blue-collar,married,secondary,no,4336,yes,no,cellular,226,6,-1,0,unknown,no
65,management,married,secondary,no,5251,no,no,telephone,226,5,-1,0,unknown,no
35,management,married,tertiary,no,1095,yes,no,cellular,210,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,17,yes,no,cellular,66,1,152,14,failure,no
27,technician,single,tertiary,no,15161,no,no,cellular,74,1,120,1,success,yes
36,blue-collar,married,primary,no,0,yes,no,cellular,618,2,-1,0,unknown,no
57,management,married,secondary,no,82,no,yes,telephone,140,1,-1,0,unknown,no
37,services,married,secondary,no,2128,no,no,unknown,105,1,-1,0,unknown,no
37,management,married,secondary,no,209,no,no,cellular,183,3,528,7,unknown,no
39,management,divorced,tertiary,no,224,yes,no,cellular,106,1,-1,0,unknown,no
58,retired,married,primary,no,235,yes,no,unknown,167,1,-1,0,unknown,no
49,management,married,tertiary,no,852,yes,no,cellular,408,1,-1,0,unknown,no
34,admin.,single,secondary,no,1352,yes,no,cellular,126,1,334,3,other,no
47,admin.,divorced,secondary,no,225,no,no,cellular,1126,4,-1,0,unknown,yes
52,services,divorced,secondary,no,36,yes,yes,cellular,930,1,-1,0,unknown,yes
54,blue-collar,married,primary,no,1059,no,no,cellular,73,8,-1,0,unknown,no
35,self-employed,single,tertiary,no,-30,no,no,cellular,218,2,-1,0,unknown,no
57,management,divorced,tertiary,no,6468,yes,no,cellular,730,1,157,4,failure,yes
45,blue-collar,divorced,secondary,no,9,yes,no,unknown,277,6,-1,0,unknown,no
52,management,married,tertiary,no,163,no,no,cellular,638,6,-1,0,unknown,no
45,management,married,secondary,no,0,no,no,unknown,65,2,-1,0,unknown,no
37,admin.,married,tertiary,no,0,yes,no,cellular,65,2,119,1,failure,no
53,services,married,secondary,no,341,no,no,cellular,90,2,104,2,success,no
32,management,married,secondary,no,0,no,no,cellular,162,4,-1,0,unknown,no
46,management,single,tertiary,no,2987,yes,no,cellular,318,1,-1,0,unknown,no
42,unemployed,married,unknown,no,970,yes,no,telephone,725,1,119,10,success,no
56,services,married,secondary,no,530,yes,no,unknown,51,7,-1,0,unknown,no
24,student,single,secondary,no,7,yes,no,unknown,86,3,-1,0,unknown,no
25,self-employed,single,tertiary,no,42,yes,no,cellular,149,1,94,1,success,yes
70,retired,divorced,primary,no,275,no,no,cellular,82,1,-1,0,unknown,yes
42,admin.,single,secondary,no,277,yes,no,unknown,121,1,-1,0,unknown,no
47,management,married,tertiary,no,699,no,no,cellular,432,3,97,2,success,no
38,entrepreneur,single,secondary,no,185,no,no,cellular,360,1,-1,0,unknown,no
50,admin.,married,secondary,no,2955,no,no,cellular,166,1,-1,0,unknown,no
26,admin.,single,secondary,no,1327,no,no,cellular,104,1,31,4,failure,no
43,services,married,secondary,no,2478,yes,no,cellular,347,1,230,1,failure,no
42,management,single,tertiary,no,10561,no,no,unknown,243,2,-1,0,unknown,no
57,management,divorced,tertiary,no,236,no,no,cellular,120,2,-1,0,unknown,no
36,blue-collar,married,primary,no,-402,no,no,unknown,173,6,-1,0,unknown,no
46,admin.,divorced,secondary,no,778,yes,no,cellular,106,3,-1,0,unknown,no
31,admin.,married,secondary,no,-170,yes,yes,cellular,252,1,326,1,failure,no
50,blue-collar,married,secondary,no,95,yes,no,unknown,468,5,-1,0,unknown,no
31,blue-collar,married,secondary,no,897,yes,no,unknown,26,2,-1,0,unknown,no
42,blue-collar,married,secondary,yes,-29,no,yes,cellular,294,2,-1,0,unknown,no
30,management,single,tertiary,no,29,yes,no,cellular,174,1,-1,0,unknown,no
53,technician,married,secondary,no,0,no,no,cellular,392,2,-1,0,unknown,no
60,retired,married,secondary,no,374,no,no,cellular,276,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,954,yes,no,unknown,402,9,-1,0,unknown,no
25,management,single,tertiary,no,1650,yes,no,unknown,5,1,-1,0,unknown,no
54,unemployed,single,secondary,no,380,no,no,cellular,696,2,-1,0,unknown,yes
37,technician,married,secondary,no,703,no,no,cellular,92,2,-1,0,unknown,no
25,management,single,secondary,no,1272,yes,no,cellular,342,2,-1,0,unknown,no
34,management,single,tertiary,no,125,yes,yes,unknown,18,31,-1,0,unknown,no
31,blue-collar,single,secondary,no,350,yes,no,cellular,383,5,-1,0,unknown,no
42,blue-collar,divorced,secondary,no,47,yes,yes,unknown,141,1,-1,0,unknown,no
43,blue-collar,married,primary,no,437,yes,no,cellular,142,1,-1,0,unknown,no
57,retired,single,secondary,no,976,yes,no,cellular,98,1,-1,0,unknown,no
40,self-employed,married,tertiary,no,2977,yes,no,cellular,375,1,125,1,failure,no
54,management,married,tertiary,no,1623,no,no,cellular,25,8,-1,0,unknown,no
47,technician,divorced,primary,no,3524,yes,no,cellular,332,4,-1,0,unknown,no
36,services,divorced,tertiary,no,58,yes,no,cellular,29,13,-1,0,unknown,no
51,management,married,tertiary,no,974,no,no,cellular,58,1,-1,0,unknown,no
42,services,married,secondary,no,98,yes,no,telephone,228,2,-1,0,unknown,no
31,management,single,tertiary,no,78,yes,no,cellular,369,2,-1,0,unknown,no
49,technician,married,secondary,no,3657,yes,no,unknown,328,4,-1,0,unknown,no
46,admin.,married,secondary,no,660,no,no,cellular,740,2,-1,0,unknown,yes
36,self-employed,single,secondary,no,74,yes,yes,cellular,198,2,-1,0,unknown,no
37,entrepreneur,married,primary,no,-204,yes,no,cellular,467,1,-1,0,unknown,no
81,retired,divorced,primary,no,0,no,no,telephone,172,1,-1,0,unknown,no
42,unemployed,married,unknown,no,190,no,no,cellular,704,2,-1,0,unknown,yes
31,technician,married,secondary,no,54,no,no,cellular,775,1,-1,0,unknown,no
48,admin.,divorced,secondary,no,362,no,no,cellular,529,1,-1,0,unknown,yes
55,technician,married,tertiary,no,1320,no,no,cellular,387,2,-1,0,unknown,yes
39,technician,single,secondary,no,1435,no,no,cellular,383,1,296,19,other,yes
29,blue-collar,married,primary,no,410,no,yes,telephone,297,2,-1,0,unknown,no
38,technician,married,secondary,no,1696,no,no,cellular,267,2,-1,0,unknown,no
34,services,married,secondary,no,-196,yes,yes,unknown,16,1,-1,0,unknown,no
41,admin.,married,secondary,no,-5,yes,no,cellular,38,17,-1,0,unknown,no
42,blue-collar,single,primary,no,4930,no,no,unknown,973,1,-1,0,unknown,yes
46,services,divorced,unknown,no,3390,no,no,unknown,152,3,-1,0,unknown,no
30,management,single,tertiary,no,849,yes,no,unknown,261,6,-1,0,unknown,no
38,technician,married,secondary,no,114,no,no,cellular,117,3,-1,0,unknown,no
52,management,married,secondary,no,2216,yes,yes,cellular,161,1,332,8,failure,no
46,blue-collar,married,primary,no,537,no,no,unknown,222,5,-1,0,unknown,no
59,retired,married,unknown,no,7586,no,no,cellular,632,6,-1,0,unknown,no
40,blue-collar,single,secondary,no,406,no,no,cellular,205,2,-1,0,unknown,no
36,services,married,secondary,no,1177,yes,yes,cellular,50,5,-1,0,unknown,no
36,admin.,married,tertiary,no,211,yes,no,unknown,146,2,-1,0,unknown,no
39,self-employed,divorced,tertiary,no,0,no,no,cellular,34,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,535,yes,no,cellular,89,3,-1,0,unknown,no
31,entrepreneur,divorced,secondary,no,82,no,no,telephone,114,5,-1,0,unknown,no
26,blue-collar,single,secondary,no,78,no,no,telephone,43,1,-1,0,unknown,no
34,blue-collar,single,primary,no,-343,yes,yes,cellular,207,1,-1,0,unknown,no
28,management,single,tertiary,no,293,yes,no,cellular,265,1,-1,0,unknown,no
40,management,married,secondary,no,754,no,yes,cellular,635,1,-1,0,unknown,yes
33,technician,single,tertiary,no,5234,no,no,unknown,213,3,-1,0,unknown,no
36,admin.,married,secondary,no,1054,yes,no,cellular,214,1,-1,0,unknown,no
43,technician,married,secondary,no,369,yes,no,unknown,75,3,-1,0,unknown,no
58,retired,married,primary,no,701,no,no,cellular,137,4,-1,0,unknown,no
37,unemployed,married,primary,no,7005,yes,no,unknown,217,1,-1,0,unknown,no
35,management,married,tertiary,no,71,yes,no,cellular,510,2,-1,0,unknown,no
32,admin.,single,secondary,no,6042,yes,no,cellular,183,1,361,1,failure,no
32,blue-collar,single,secondary,no,1721,yes,no,unknown,650,2,-1,0,unknown,no
45,housemaid,married,secondary,no,4068,no,no,cellular,314,1,41,1,success,no
52,admin.,married,secondary,no,118,no,no,cellular,105,1,-1,0,unknown,no
34,services,divorced,secondary,no,89,yes,no,cellular,1871,4,-1,0,unknown,yes
47,blue-collar,married,secondary,no,912,no,no,telephone,118,9,-1,0,unknown,no
82,retired,divorced,primary,no,1419,no,no,telephone,139,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,889,yes,no,unknown,13,1,373,6,success,no
32,technician,married,secondary,no,522,yes,yes,cellular,272,5,258,4,failure,no
38,technician,married,secondary,no,1409,yes,no,unknown,9,14,-1,0,unknown,no
38,management,married,tertiary,no,66,yes,no,unknown,124,1,-1,0,unknown,no
54,entrepreneur,divorced,secondary,no,104,yes,no,unknown,391,1,-1,0,unknown,no
33,blue-collar,divorced,secondary,no,75,yes,yes,unknown,94,2,-1,0,unknown,no
38,entrepreneur,divorced,tertiary,no,1690,no,no,cellular,160,1,-1,0,unknown,no
35,management,single,tertiary,no,560,yes,no,unknown,181,1,-1,0,unknown,no
36,entrepreneur,divorced,secondary,no,251,no,no,unknown,59,6,-1,0,unknown,no
32,blue-collar,single,primary,no,78,yes,no,cellular,72,2,-1,0,unknown,no
32,services,married,secondary,yes,-790,yes,no,unknown,159,1,-1,0,unknown,no
41,technician,married,tertiary,no,816,yes,yes,cellular,520,2,319,1,failure,no
39,entrepreneur,married,tertiary,no,942,yes,no,cellular,880,3,267,1,other,yes
45,entrepreneur,divorced,tertiary,no,0,yes,no,cellular,325,2,-1,0,unknown,no
57,services,divorced,primary,no,1920,no,no,unknown,77,2,-1,0,unknown,no
35,services,married,secondary,no,2672,no,no,unknown,8,10,-1,0,unknown,no
26,blue-collar,single,secondary,no,18,yes,no,cellular,579,3,-1,0,unknown,no
30,management,married,tertiary,no,4328,no,no,cellular,262,3,189,11,other,yes
43,unemployed,married,tertiary,no,0,no,no,cellular,745,1,281,1,failure,yes
32,services,single,secondary,no,6857,no,no,cellular,85,1,185,1,failure,no
43,blue-collar,married,primary,no,108,yes,yes,unknown,420,4,-1,0,unknown,no
43,technician,married,secondary,no,-754,yes,yes,cellular,727,3,-1,0,unknown,yes
33,services,divorced,secondary,no,1529,yes,no,telephone,41,1,-1,0,unknown,no
22,student,single,secondary,no,722,yes,no,cellular,108,1,-1,0,unknown,no
34,technician,married,secondary,no,6107,no,no,cellular,114,3,-1,0,unknown,no
48,management,married,tertiary,no,190,no,no,cellular,14,22,-1,0,unknown,no
34,blue-collar,married,secondary,no,-1725,yes,no,unknown,452,2,-1,0,unknown,no
45,retired,married,primary,no,0,no,no,unknown,290,1,-1,0,unknown,no
42,blue-collar,married,unknown,no,665,yes,no,cellular,291,1,332,3,failure,no
33,housemaid,married,primary,no,0,no,no,cellular,237,2,-1,0,unknown,no
60,management,married,primary,no,8334,no,no,cellular,143,1,49,7,other,no
32,technician,married,secondary,no,268,yes,yes,cellular,102,5,-1,0,unknown,no
37,technician,married,primary,no,1653,yes,yes,cellular,285,2,349,10,failure,no
27,blue-collar,married,secondary,yes,-584,yes,no,cellular,411,2,-1,0,unknown,no
72,self-employed,married,tertiary,no,132,no,no,cellular,260,2,65,1,success,yes
30,technician,single,tertiary,no,69,no,no,cellular,300,1,-1,0,unknown,no
23,services,single,secondary,no,31,no,no,cellular,192,1,-1,0,unknown,yes
39,technician,married,secondary,no,37,yes,yes,cellular,467,1,-1,0,unknown,no
44,admin.,married,secondary,no,1248,yes,yes,cellular,428,3,-1,0,unknown,no
62,retired,married,secondary,no,4829,no,no,cellular,116,1,-1,0,unknown,no
32,technician,married,secondary,no,560,no,no,cellular,1044,4,-1,0,unknown,yes
60,technician,married,secondary,no,2041,no,no,telephone,108,7,-1,0,unknown,no
43,management,married,tertiary,no,0,no,no,cellular,241,5,-1,0,unknown,no
41,technician,married,secondary,no,0,no,no,cellular,101,1,-1,0,unknown,no
34,management,divorced,secondary,no,291,no,no,cellular,91,2,-1,0,unknown,no
65,retired,married,secondary,no,1370,no,no,cellular,177,1,92,1,failure,no
33,blue-collar,single,tertiary,no,700,no,no,cellular,169,1,80,2,success,yes
49,blue-collar,married,primary,no,762,yes,no,cellular,373,2,360,4,failure,no
55,services,married,secondary,no,560,yes,no,unknown,91,3,-1,0,unknown,no
34,blue-collar,married,primary,no,425,yes,no,unknown,182,6,-1,0,unknown,no
40,management,married,tertiary,no,0,yes,no,cellular,279,1,-1,0,unknown,no
53,blue-collar,married,primary,no,4143,no,no,cellular,200,3,-1,0,unknown,no
52,services,married,secondary,no,-1,no,yes,unknown,138,3,-1,0,unknown,no
30,technician,married,tertiary,no,0,no,no,cellular,140,9,-1,0,unknown,no
47,technician,married,tertiary,no,0,yes,yes,cellular,89,2,-1,0,unknown,no
45,entrepreneur,married,secondary,no,781,no,yes,cellular,652,2,126,2,failure,yes
40,admin.,married,secondary,no,526,yes,no,cellular,851,1,-1,0,unknown,no
50,services,married,secondary,no,1595,no,no,unknown,882,1,-1,0,unknown,yes
40,management,single,tertiary,no,0,yes,no,cellular,228,2,182,6,failure,yes
29,management,married,tertiary,no,-346,no,no,cellular,290,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,148,yes,no,unknown,83,1,-1,0,unknown,no
53,admin.,divorced,unknown,no,257,no,no,cellular,1310,2,-1,0,unknown,yes
38,management,married,tertiary,no,358,no,no,cellular,151,2,-1,0,unknown,no
34,student,married,tertiary,no,3037,yes,no,telephone,65,1,-1,0,unknown,no
27,management,single,primary,yes,13,no,no,cellular,475,3,-1,0,unknown,yes
45,technician,divorced,unknown,yes,-25,no,yes,unknown,158,3,-1,0,unknown,no
44,management,divorced,tertiary,no,3,no,no,cellular,248,1,-1,0,unknown,no
36,admin.,divorced,secondary,no,246,yes,no,unknown,206,2,-1,0,unknown,no
36,technician,married,tertiary,no,1731,yes,no,cellular,74,3,-1,0,unknown,no
38,management,single,tertiary,no,1515,yes,no,cellular,134,1,110,5,failure,no
31,blue-collar,married,primary,no,7424,yes,no,unknown,54,1,-1,0,unknown,no
37,admin.,divorced,secondary,no,496,no,no,cellular,118,4,272,3,failure,no
44,entrepreneur,married,primary,no,1434,yes,no,cellular,284,3,-1,0,unknown,no
54,management,married,tertiary,no,3797,no,no,telephone,253,2,-1,0,unknown,no
76,retired,divorced,primary,no,2693,no,no,cellular,109,5,184,2,success,no
60,retired,married,secondary,no,2586,no,no,unknown,150,4,-1,0,unknown,no
39,blue-collar,married,secondary,no,164,yes,no,telephone,26,6,373,2,failure,no
27,management,single,tertiary,no,136,no,yes,cellular,146,1,-1,0,unknown,no
26,student,single,tertiary,no,13107,yes,no,cellular,112,2,-1,0,unknown,no
50,technician,divorced,secondary,no,-701,yes,yes,cellular,148,1,-1,0,unknown,no
40,services,married,secondary,no,113,yes,no,unknown,126,1,-1,0,unknown,no
50,blue-collar,single,primary,no,496,yes,no,cellular,108,1,-1,0,unknown,no
64,retired,married,primary,no,43,no,no,cellular,232,1,-1,0,unknown,yes
58,blue-collar,married,secondary,no,1166,yes,no,unknown,493,1,-1,0,unknown,no
39,self-employed,married,secondary,no,31,yes,no,cellular,61,2,181,4,failure,no
52,blue-collar,married,primary,no,238,yes,no,unknown,734,5,-1,0,unknown,no
59,retired,married,primary,no,468,yes,no,telephone,71,1,-1,0,unknown,no
39,management,married,tertiary,no,1836,no,no,cellular,902,3,-1,0,unknown,yes
34,management,single,tertiary,no,2159,no,no,unknown,386,1,-1,0,unknown,yes
41,housemaid,married,primary,no,884,no,no,unknown,322,1,-1,0,unknown,no
46,technician,single,secondary,no,401,no,no,unknown,69,2,-1,0,unknown,no
33,admin.,single,tertiary,no,0,no,no,cellular,93,1,-1,0,unknown,no
37,management,married,tertiary,no,236,no,no,cellular,95,2,-1,0,unknown,no
33,management,single,tertiary,no,2485,yes,no,cellular,91,2,-1,0,unknown,no
25,management,single,tertiary,no,710,no,no,unknown,119,1,-1,0,unknown,no
31,self-employed,married,tertiary,no,229,no,no,cellular,184,1,-1,0,unknown,no
32,technician,single,tertiary,no,4665,yes,no,unknown,860,2,-1,0,unknown,yes
39,admin.,divorced,secondary,no,458,no,no,cellular,744,2,-1,0,unknown,no
36,management,married,tertiary,no,0,yes,no,cellular,142,3,150,3,failure,no
48,admin.,married,secondary,no,395,no,no,unknown,168,1,-1,0,unknown,no
28,services,single,secondary,yes,-7,no,yes,cellular,293,5,-1,0,unknown,no
55,management,married,tertiary,no,5709,yes,no,cellular,442,1,-1,0,unknown,no
28,technician,married,secondary,no,7449,yes,no,cellular,193,1,-1,0,unknown,no
37,management,married,secondary,no,1180,yes,yes,cellular,786,1,135,1,other,no
39,technician,divorced,secondary,no,411,yes,no,cellular,17,2,-1,0,unknown,no
23,unemployed,single,tertiary,no,993,no,no,cellular,409,1,91,4,success,no
30,management,single,tertiary,no,2419,no,yes,cellular,213,2,-1,0,unknown,no
41,entrepreneur,married,tertiary,no,121,yes,no,cellular,456,1,287,1,failure,no
28,services,single,secondary,no,805,yes,no,cellular,148,5,336,7,other,no
33,technician,married,secondary,no,105,yes,yes,unknown,360,1,-1,0,unknown,no
45,technician,divorced,secondary,no,-357,yes,yes,cellular,618,1,355,2,failure,yes
49,technician,single,secondary,no,74,yes,no,unknown,130,1,-1,0,unknown,no
51,blue-collar,married,unknown,no,226,yes,no,unknown,17,13,-1,0,unknown,no
58,management,single,unknown,no,1873,no,no,unknown,49,2,-1,0,unknown,no
31,services,married,secondary,no,179,yes,no,cellular,365,1,351,1,failure,no
58,technician,married,primary,yes,-247,no,no,unknown,179,1,-1,0,unknown,no
42,blue-collar,married,primary,no,-571,yes,yes,telephone,136,2,179,4,failure,no
46,admin.,married,unknown,no,1106,no,no,telephone,14,13,-1,0,unknown,no
50,admin.,single,primary,no,181,yes,no,cellular,119,4,372,3,failure,no
27,admin.,single,secondary,no,1408,no,no,cellular,242,2,-1,0,unknown,no
24,management,single,tertiary,no,507,no,no,cellular,257,1,-1,0,unknown,yes
44,blue-collar,married,primary,no,93,yes,no,cellular,230,1,-1,0,unknown,no
45,blue-collar,married,primary,no,492,no,no,cellular,141,2,-1,0,unknown,no
34,technician,married,tertiary,no,2069,no,no,cellular,328,2,-1,0,unknown,no
53,blue-collar,divorced,secondary,no,517,yes,no,unknown,188,2,-1,0,unknown,no
45,housemaid,married,secondary,no,16358,no,no,telephone,161,1,-1,0,unknown,no
39,blue-collar,divorced,secondary,no,160,yes,no,unknown,151,2,-1,0,unknown,no
35,services,married,tertiary,no,260,yes,no,cellular,134,2,-1,0,unknown,no
33,management,single,tertiary,no,372,yes,yes,cellular,155,1,-1,0,unknown,no
59,retired,married,tertiary,no,6108,yes,no,cellular,796,2,-1,0,unknown,no
58,blue-collar,single,secondary,no,119,yes,yes,cellular,985,1,-1,0,unknown,yes
29,admin.,married,secondary,no,-526,yes,no,unknown,314,2,-1,0,unknown,no
42,technician,married,secondary,no,27,no,no,cellular,259,4,-1,0,unknown,no
33,services,married,secondary,no,1076,no,no,cellular,88,1,259,4,failure,no
43,blue-collar,divorced,primary,no,42,no,no,unknown,188,1,-1,0,unknown,no
33,management,single,tertiary,no,2617,yes,yes,cellular,113,2,-1,0,unknown,no
44,blue-collar,single,secondary,no,641,no,no,unknown,257,1,-1,0,unknown,no
57,admin.,married,primary,no,389,no,no,cellular,108,2,-1,0,unknown,no
50,technician,married,tertiary,no,3337,yes,yes,telephone,24,14,-1,0,unknown,no
26,blue-collar,single,secondary,no,-5,no,no,unknown,260,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,641,yes,no,unknown,161,1,-1,0,unknown,no
30,admin.,single,secondary,no,2702,yes,no,cellular,129,2,-1,0,unknown,no
